center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_41_39_408.jpg, IMG/left_2016_12_01_13_41_39_408.jpg, IMG/right_2016_12_01_13_41_39_408.jpg,-0.1167233,0.9855326,0,30.1858
IMG/center_2016_12_01_13_41_39_509.jpg, IMG/left_2016_12_01_13_41_39_509.jpg, IMG/right_2016_12_01_13_41_39_509.jpg,-0.1167233,0.9855326,0,30.18609
IMG/center_2016_12_01_13_41_39_611.jpg, IMG/left_2016_12_01_13_41_39_611.jpg, IMG/right_2016_12_01_13_41_39_611.jpg,-0.1167233,0.9855326,0,30.18621
IMG/center_2016_12_01_13_41_39_711.jpg, IMG/left_2016_12_01_13_41_39_711.jpg, IMG/right_2016_12_01_13_41_39_711.jpg,-0.1167233,0.9855326,0,30.18633
IMG/center_2016_12_01_13_41_39_814.jpg, IMG/left_2016_12_01_13_41_39_814.jpg, IMG/right_2016_12_01_13_41_39_814.jpg,-0.1167233,0.9855326,0,30.18628
IMG/center_2016_12_01_13_41_39_916.jpg, IMG/left_2016_12_01_13_41_39_916.jpg, IMG/right_2016_12_01_13_41_39_916.jpg,-0.1167233,0.9855326,0,30.18633
IMG/center_2016_12_01_13_41_40_017.jpg, IMG/left_2016_12_01_13_41_40_017.jpg, IMG/right_2016_12_01_13_41_40_017.jpg,-0.002791043,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_40_117.jpg, IMG/left_2016_12_01_13_41_40_117.jpg, IMG/right_2016_12_01_13_41_40_117.jpg,0,0.9855326,0,30.1865
IMG/center_2016_12_01_13_41_40_218.jpg, IMG/left_2016_12_01_13_41_40_218.jpg, IMG/right_2016_12_01_13_41_40_218.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_40_318.jpg, IMG/left_2016_12_01_13_41_40_318.jpg, IMG/right_2016_12_01_13_41_40_318.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_40_419.jpg, IMG/left_2016_12_01_13_41_40_419.jpg, IMG/right_2016_12_01_13_41_40_419.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_40_519.jpg, IMG/left_2016_12_01_13_41_40_519.jpg, IMG/right_2016_12_01_13_41_40_519.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_40_621.jpg, IMG/left_2016_12_01_13_41_40_621.jpg, IMG/right_2016_12_01_13_41_40_621.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_41_40_721.jpg, IMG/left_2016_12_01_13_41_40_721.jpg, IMG/right_2016_12_01_13_41_40_721.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_40_822.jpg, IMG/left_2016_12_01_13_41_40_822.jpg, IMG/right_2016_12_01_13_41_40_822.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_40_922.jpg, IMG/left_2016_12_01_13_41_40_922.jpg, IMG/right_2016_12_01_13_41_40_922.jpg,-0.05975719,0.9855326,0,30.18595
IMG/center_2016_12_01_13_41_41_023.jpg, IMG/left_2016_12_01_13_41_41_023.jpg, IMG/right_2016_12_01_13_41_41_023.jpg,-0.05975719,0.9855326,0,30.18595
IMG/center_2016_12_01_13_41_41_125.jpg, IMG/left_2016_12_01_13_41_41_125.jpg, IMG/right_2016_12_01_13_41_41_125.jpg,-0.05975719,0.9855326,0,30.18643
IMG/center_2016_12_01_13_41_41_225.jpg, IMG/left_2016_12_01_13_41_41_225.jpg, IMG/right_2016_12_01_13_41_41_225.jpg,-0.05975719,0.9855326,0,30.18645
IMG/center_2016_12_01_13_41_41_326.jpg, IMG/left_2016_12_01_13_41_41_326.jpg, IMG/right_2016_12_01_13_41_41_326.jpg,-0.06925154,0.9855326,0,30.18637
IMG/center_2016_12_01_13_41_41_428.jpg, IMG/left_2016_12_01_13_41_41_428.jpg, IMG/right_2016_12_01_13_41_41_428.jpg,-0.0787459,0.9855326,0,30.1862
IMG/center_2016_12_01_13_41_41_530.jpg, IMG/left_2016_12_01_13_41_41_530.jpg, IMG/right_2016_12_01_13_41_41_530.jpg,-0.1452064,0.9855326,0,30.1844
IMG/center_2016_12_01_13_41_41_631.jpg, IMG/left_2016_12_01_13_41_41_631.jpg, IMG/right_2016_12_01_13_41_41_631.jpg,-0.1452064,0.9855326,0,30.18546
IMG/center_2016_12_01_13_41_41_732.jpg, IMG/left_2016_12_01_13_41_41_732.jpg, IMG/right_2016_12_01_13_41_41_732.jpg,-0.1547008,0.9855326,0,30.1855
IMG/center_2016_12_01_13_41_41_833.jpg, IMG/left_2016_12_01_13_41_41_833.jpg, IMG/right_2016_12_01_13_41_41_833.jpg,-0.1547008,0.9855326,0,30.18579
IMG/center_2016_12_01_13_41_41_935.jpg, IMG/left_2016_12_01_13_41_41_935.jpg, IMG/right_2016_12_01_13_41_41_935.jpg,-0.1547008,0.9855326,0,30.18577
IMG/center_2016_12_01_13_41_42_035.jpg, IMG/left_2016_12_01_13_41_42_035.jpg, IMG/right_2016_12_01_13_41_42_035.jpg,-0.1452064,0.9855326,0,30.18636
IMG/center_2016_12_01_13_41_42_136.jpg, IMG/left_2016_12_01_13_41_42_136.jpg, IMG/right_2016_12_01_13_41_42_136.jpg,0,0.9855326,0,30.18521
IMG/center_2016_12_01_13_41_42_238.jpg, IMG/left_2016_12_01_13_41_42_238.jpg, IMG/right_2016_12_01_13_41_42_238.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_41_42_339.jpg, IMG/left_2016_12_01_13_41_42_339.jpg, IMG/right_2016_12_01_13_41_42_339.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_42_440.jpg, IMG/left_2016_12_01_13_41_42_440.jpg, IMG/right_2016_12_01_13_41_42_440.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_41_42_541.jpg, IMG/left_2016_12_01_13_41_42_541.jpg, IMG/right_2016_12_01_13_41_42_541.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_42_643.jpg, IMG/left_2016_12_01_13_41_42_643.jpg, IMG/right_2016_12_01_13_41_42_643.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_42_744.jpg, IMG/left_2016_12_01_13_41_42_744.jpg, IMG/right_2016_12_01_13_41_42_744.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_41_42_847.jpg, IMG/left_2016_12_01_13_41_42_847.jpg, IMG/right_2016_12_01_13_41_42_847.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_41_42_947.jpg, IMG/left_2016_12_01_13_41_42_947.jpg, IMG/right_2016_12_01_13_41_42_947.jpg,-0.04076847,0.9855326,0,30.18624
IMG/center_2016_12_01_13_41_43_048.jpg, IMG/left_2016_12_01_13_41_43_048.jpg, IMG/right_2016_12_01_13_41_43_048.jpg,-0.05975719,0.9855326,0,30.18611
IMG/center_2016_12_01_13_41_43_150.jpg, IMG/left_2016_12_01_13_41_43_150.jpg, IMG/right_2016_12_01_13_41_43_150.jpg,-0.05026283,0.9855326,0,30.18651
IMG/center_2016_12_01_13_41_43_252.jpg, IMG/left_2016_12_01_13_41_43_252.jpg, IMG/right_2016_12_01_13_41_43_252.jpg,-0.03127411,0.9855326,0,30.18668
IMG/center_2016_12_01_13_41_43_353.jpg, IMG/left_2016_12_01_13_41_43_353.jpg, IMG/right_2016_12_01_13_41_43_353.jpg,-0.03127411,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_43_454.jpg, IMG/left_2016_12_01_13_41_43_454.jpg, IMG/right_2016_12_01_13_41_43_454.jpg,-0.1452064,0.9855326,0,30.18224
IMG/center_2016_12_01_13_41_43_556.jpg, IMG/left_2016_12_01_13_41_43_556.jpg, IMG/right_2016_12_01_13_41_43_556.jpg,-0.1452064,0.9855326,0,30.18453
IMG/center_2016_12_01_13_41_43_657.jpg, IMG/left_2016_12_01_13_41_43_657.jpg, IMG/right_2016_12_01_13_41_43_657.jpg,-0.1452064,0.9855326,0,30.18543
IMG/center_2016_12_01_13_41_43_758.jpg, IMG/left_2016_12_01_13_41_43_758.jpg, IMG/right_2016_12_01_13_41_43_758.jpg,-0.1452064,0.9855326,0,30.18585
IMG/center_2016_12_01_13_41_43_859.jpg, IMG/left_2016_12_01_13_41_43_859.jpg, IMG/right_2016_12_01_13_41_43_859.jpg,-0.1452064,0.9855326,0,30.18594
IMG/center_2016_12_01_13_41_43_960.jpg, IMG/left_2016_12_01_13_41_43_960.jpg, IMG/right_2016_12_01_13_41_43_960.jpg,-0.1452064,0.9855326,0,30.18614
IMG/center_2016_12_01_13_41_44_061.jpg, IMG/left_2016_12_01_13_41_44_061.jpg, IMG/right_2016_12_01_13_41_44_061.jpg,-0.1452064,0.9855326,0,30.18629
IMG/center_2016_12_01_13_41_44_161.jpg, IMG/left_2016_12_01_13_41_44_161.jpg, IMG/right_2016_12_01_13_41_44_161.jpg,-0.1452064,0.9855326,0,30.18619
IMG/center_2016_12_01_13_41_44_261.jpg, IMG/left_2016_12_01_13_41_44_261.jpg, IMG/right_2016_12_01_13_41_44_261.jpg,-0.1452064,0.9855326,0,30.18621
IMG/center_2016_12_01_13_41_44_362.jpg, IMG/left_2016_12_01_13_41_44_362.jpg, IMG/right_2016_12_01_13_41_44_362.jpg,-0.1452064,0.9855326,0,30.18612
IMG/center_2016_12_01_13_41_44_463.jpg, IMG/left_2016_12_01_13_41_44_463.jpg, IMG/right_2016_12_01_13_41_44_463.jpg,-0.05975719,0.9855326,0,30.1873
IMG/center_2016_12_01_13_41_44_564.jpg, IMG/left_2016_12_01_13_41_44_564.jpg, IMG/right_2016_12_01_13_41_44_564.jpg,-0.05026283,0.9855326,0,30.187
IMG/center_2016_12_01_13_41_44_664.jpg, IMG/left_2016_12_01_13_41_44_664.jpg, IMG/right_2016_12_01_13_41_44_664.jpg,-0.05026283,0.9855326,0,30.18683
IMG/center_2016_12_01_13_41_44_765.jpg, IMG/left_2016_12_01_13_41_44_765.jpg, IMG/right_2016_12_01_13_41_44_765.jpg,-0.05026283,0.9855326,0,30.18671
IMG/center_2016_12_01_13_41_44_867.jpg, IMG/left_2016_12_01_13_41_44_867.jpg, IMG/right_2016_12_01_13_41_44_867.jpg,-0.02177976,0.9855326,0,30.18678
IMG/center_2016_12_01_13_41_44_969.jpg, IMG/left_2016_12_01_13_41_44_969.jpg, IMG/right_2016_12_01_13_41_44_969.jpg,-0.02177976,0.9855326,0,30.18669
IMG/center_2016_12_01_13_41_45_069.jpg, IMG/left_2016_12_01_13_41_45_069.jpg, IMG/right_2016_12_01_13_41_45_069.jpg,-0.02177976,0.9855326,0,30.18667
IMG/center_2016_12_01_13_41_45_171.jpg, IMG/left_2016_12_01_13_41_45_171.jpg, IMG/right_2016_12_01_13_41_45_171.jpg,-0.03127411,0.9855326,0,30.18654
IMG/center_2016_12_01_13_41_45_272.jpg, IMG/left_2016_12_01_13_41_45_272.jpg, IMG/right_2016_12_01_13_41_45_272.jpg,-0.03127411,0.9855326,0,30.18657
IMG/center_2016_12_01_13_41_45_372.jpg, IMG/left_2016_12_01_13_41_45_372.jpg, IMG/right_2016_12_01_13_41_45_372.jpg,-0.04076847,0.9855326,0,30.18651
IMG/center_2016_12_01_13_41_45_473.jpg, IMG/left_2016_12_01_13_41_45_473.jpg, IMG/right_2016_12_01_13_41_45_473.jpg,-0.04076847,0.9855326,0,30.18652
IMG/center_2016_12_01_13_41_45_573.jpg, IMG/left_2016_12_01_13_41_45_573.jpg, IMG/right_2016_12_01_13_41_45_573.jpg,-0.05026283,0.9855326,0,30.18642
IMG/center_2016_12_01_13_41_45_674.jpg, IMG/left_2016_12_01_13_41_45_674.jpg, IMG/right_2016_12_01_13_41_45_674.jpg,-0.05975719,0.9855326,0,30.18616
IMG/center_2016_12_01_13_41_45_776.jpg, IMG/left_2016_12_01_13_41_45_776.jpg, IMG/right_2016_12_01_13_41_45_776.jpg,-0.1452064,0.9855326,0,30.1832
IMG/center_2016_12_01_13_41_45_877.jpg, IMG/left_2016_12_01_13_41_45_877.jpg, IMG/right_2016_12_01_13_41_45_877.jpg,-0.1736895,0.9855326,0,30.1831
IMG/center_2016_12_01_13_41_45_978.jpg, IMG/left_2016_12_01_13_41_45_978.jpg, IMG/right_2016_12_01_13_41_45_978.jpg,-0.2496443,0.9855326,0,30.17908
IMG/center_2016_12_01_13_41_46_079.jpg, IMG/left_2016_12_01_13_41_46_079.jpg, IMG/right_2016_12_01_13_41_46_079.jpg,-0.3066105,0.9855326,0,30.17815
IMG/center_2016_12_01_13_41_46_179.jpg, IMG/left_2016_12_01_13_41_46_179.jpg, IMG/right_2016_12_01_13_41_46_179.jpg,-0.3066105,0.9855326,0,30.18181
IMG/center_2016_12_01_13_41_46_280.jpg, IMG/left_2016_12_01_13_41_46_280.jpg, IMG/right_2016_12_01_13_41_46_280.jpg,-0.1736895,0.9855326,0,30.18959
IMG/center_2016_12_01_13_41_46_381.jpg, IMG/left_2016_12_01_13_41_46_381.jpg, IMG/right_2016_12_01_13_41_46_381.jpg,0,0.9855326,0,30.18428
IMG/center_2016_12_01_13_41_46_481.jpg, IMG/left_2016_12_01_13_41_46_481.jpg, IMG/right_2016_12_01_13_41_46_481.jpg,0,0.9855326,0,30.18646
IMG/center_2016_12_01_13_41_46_582.jpg, IMG/left_2016_12_01_13_41_46_582.jpg, IMG/right_2016_12_01_13_41_46_582.jpg,0,0.9855326,0,30.18616
IMG/center_2016_12_01_13_41_46_683.jpg, IMG/left_2016_12_01_13_41_46_683.jpg, IMG/right_2016_12_01_13_41_46_683.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_46_785.jpg, IMG/left_2016_12_01_13_41_46_785.jpg, IMG/right_2016_12_01_13_41_46_785.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_46_886.jpg, IMG/left_2016_12_01_13_41_46_886.jpg, IMG/right_2016_12_01_13_41_46_886.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_46_988.jpg, IMG/left_2016_12_01_13_41_46_988.jpg, IMG/right_2016_12_01_13_41_46_988.jpg,-0.0787459,0.9855326,0,30.18551
IMG/center_2016_12_01_13_41_47_089.jpg, IMG/left_2016_12_01_13_41_47_089.jpg, IMG/right_2016_12_01_13_41_47_089.jpg,-0.0787459,0.9855326,0,30.18605
IMG/center_2016_12_01_13_41_47_191.jpg, IMG/left_2016_12_01_13_41_47_191.jpg, IMG/right_2016_12_01_13_41_47_191.jpg,-0.0787459,0.9855326,0,30.18627
IMG/center_2016_12_01_13_41_47_293.jpg, IMG/left_2016_12_01_13_41_47_293.jpg, IMG/right_2016_12_01_13_41_47_293.jpg,-0.0787459,0.9855326,0,30.18641
IMG/center_2016_12_01_13_41_47_393.jpg, IMG/left_2016_12_01_13_41_47_393.jpg, IMG/right_2016_12_01_13_41_47_393.jpg,-0.08824026,0.9855326,0,30.18628
IMG/center_2016_12_01_13_41_47_496.jpg, IMG/left_2016_12_01_13_41_47_496.jpg, IMG/right_2016_12_01_13_41_47_496.jpg,-0.2591387,0.9855326,0,30.17548
IMG/center_2016_12_01_13_41_47_598.jpg, IMG/left_2016_12_01_13_41_47_598.jpg, IMG/right_2016_12_01_13_41_47_598.jpg,-0.2686331,0.9855326,0,30.1803
IMG/center_2016_12_01_13_41_47_700.jpg, IMG/left_2016_12_01_13_41_47_700.jpg, IMG/right_2016_12_01_13_41_47_700.jpg,-0.2686331,0.9855326,0,30.18304
IMG/center_2016_12_01_13_41_47_802.jpg, IMG/left_2016_12_01_13_41_47_802.jpg, IMG/right_2016_12_01_13_41_47_802.jpg,-0.2686331,0.9855326,0,30.18402
IMG/center_2016_12_01_13_41_47_903.jpg, IMG/left_2016_12_01_13_41_47_903.jpg, IMG/right_2016_12_01_13_41_47_903.jpg,-0.2306556,0.9855326,0,30.18736
IMG/center_2016_12_01_13_41_48_003.jpg, IMG/left_2016_12_01_13_41_48_003.jpg, IMG/right_2016_12_01_13_41_48_003.jpg,-0.05975719,0.9855326,0,30.18736
IMG/center_2016_12_01_13_41_48_104.jpg, IMG/left_2016_12_01_13_41_48_104.jpg, IMG/right_2016_12_01_13_41_48_104.jpg,0,0.9855326,0,30.18604
IMG/center_2016_12_01_13_41_48_204.jpg, IMG/left_2016_12_01_13_41_48_204.jpg, IMG/right_2016_12_01_13_41_48_204.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_48_305.jpg, IMG/left_2016_12_01_13_41_48_305.jpg, IMG/right_2016_12_01_13_41_48_305.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_48_406.jpg, IMG/left_2016_12_01_13_41_48_406.jpg, IMG/right_2016_12_01_13_41_48_406.jpg,0,0.9855326,0,30.18684
IMG/center_2016_12_01_13_41_48_508.jpg, IMG/left_2016_12_01_13_41_48_508.jpg, IMG/right_2016_12_01_13_41_48_508.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_41_48_608.jpg, IMG/left_2016_12_01_13_41_48_608.jpg, IMG/right_2016_12_01_13_41_48_608.jpg,0,0.9855326,0,30.18652
IMG/center_2016_12_01_13_41_48_709.jpg, IMG/left_2016_12_01_13_41_48_709.jpg, IMG/right_2016_12_01_13_41_48_709.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_48_811.jpg, IMG/left_2016_12_01_13_41_48_811.jpg, IMG/right_2016_12_01_13_41_48_811.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_48_912.jpg, IMG/left_2016_12_01_13_41_48_912.jpg, IMG/right_2016_12_01_13_41_48_912.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_49_013.jpg, IMG/left_2016_12_01_13_41_49_013.jpg, IMG/right_2016_12_01_13_41_49_013.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_49_114.jpg, IMG/left_2016_12_01_13_41_49_114.jpg, IMG/right_2016_12_01_13_41_49_114.jpg,0,0.9855326,0,30.18689
IMG/center_2016_12_01_13_41_49_215.jpg, IMG/left_2016_12_01_13_41_49_215.jpg, IMG/right_2016_12_01_13_41_49_215.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_49_316.jpg, IMG/left_2016_12_01_13_41_49_316.jpg, IMG/right_2016_12_01_13_41_49_316.jpg,0,0.9855326,0,30.18678
IMG/center_2016_12_01_13_41_49_416.jpg, IMG/left_2016_12_01_13_41_49_416.jpg, IMG/right_2016_12_01_13_41_49_416.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_49_517.jpg, IMG/left_2016_12_01_13_41_49_517.jpg, IMG/right_2016_12_01_13_41_49_517.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_49_617.jpg, IMG/left_2016_12_01_13_41_49_617.jpg, IMG/right_2016_12_01_13_41_49_617.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_49_718.jpg, IMG/left_2016_12_01_13_41_49_718.jpg, IMG/right_2016_12_01_13_41_49_718.jpg,-0.02177976,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_49_818.jpg, IMG/left_2016_12_01_13_41_49_818.jpg, IMG/right_2016_12_01_13_41_49_818.jpg,-0.02177976,0.9855326,0,30.18657
IMG/center_2016_12_01_13_41_49_919.jpg, IMG/left_2016_12_01_13_41_49_919.jpg, IMG/right_2016_12_01_13_41_49_919.jpg,-0.02177976,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_50_022.jpg, IMG/left_2016_12_01_13_41_50_022.jpg, IMG/right_2016_12_01_13_41_50_022.jpg,-0.06925154,0.9855326,0,30.18578
IMG/center_2016_12_01_13_41_50_124.jpg, IMG/left_2016_12_01_13_41_50_124.jpg, IMG/right_2016_12_01_13_41_50_124.jpg,-0.2686331,0.9855326,0,30.17266
IMG/center_2016_12_01_13_41_50_226.jpg, IMG/left_2016_12_01_13_41_50_226.jpg, IMG/right_2016_12_01_13_41_50_226.jpg,-0.2686331,0.9855326,0,30.17982
IMG/center_2016_12_01_13_41_50_328.jpg, IMG/left_2016_12_01_13_41_50_328.jpg, IMG/right_2016_12_01_13_41_50_328.jpg,-0.2686331,0.9855326,0,30.1831
IMG/center_2016_12_01_13_41_50_429.jpg, IMG/left_2016_12_01_13_41_50_429.jpg, IMG/right_2016_12_01_13_41_50_429.jpg,-0.1547008,0.9855326,0,30.18892
IMG/center_2016_12_01_13_41_50_531.jpg, IMG/left_2016_12_01_13_41_50_531.jpg, IMG/right_2016_12_01_13_41_50_531.jpg,0,0.9855326,0,30.18548
IMG/center_2016_12_01_13_41_50_632.jpg, IMG/left_2016_12_01_13_41_50_632.jpg, IMG/right_2016_12_01_13_41_50_632.jpg,0,0.9855326,0,30.18671
IMG/center_2016_12_01_13_41_50_734.jpg, IMG/left_2016_12_01_13_41_50_734.jpg, IMG/right_2016_12_01_13_41_50_734.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_50_836.jpg, IMG/left_2016_12_01_13_41_50_836.jpg, IMG/right_2016_12_01_13_41_50_836.jpg,0,0.9855326,0,30.1868
IMG/center_2016_12_01_13_41_50_937.jpg, IMG/left_2016_12_01_13_41_50_937.jpg, IMG/right_2016_12_01_13_41_50_937.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_51_039.jpg, IMG/left_2016_12_01_13_41_51_039.jpg, IMG/right_2016_12_01_13_41_51_039.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_51_141.jpg, IMG/left_2016_12_01_13_41_51_141.jpg, IMG/right_2016_12_01_13_41_51_141.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_51_242.jpg, IMG/left_2016_12_01_13_41_51_242.jpg, IMG/right_2016_12_01_13_41_51_242.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_41_51_343.jpg, IMG/left_2016_12_01_13_41_51_343.jpg, IMG/right_2016_12_01_13_41_51_343.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_51_444.jpg, IMG/left_2016_12_01_13_41_51_444.jpg, IMG/right_2016_12_01_13_41_51_444.jpg,0.03305431,0.9855326,0,30.18653
IMG/center_2016_12_01_13_41_51_545.jpg, IMG/left_2016_12_01_13_41_51_545.jpg, IMG/right_2016_12_01_13_41_51_545.jpg,0.02348577,0.9855326,0,30.18658
IMG/center_2016_12_01_13_41_51_645.jpg, IMG/left_2016_12_01_13_41_51_645.jpg, IMG/right_2016_12_01_13_41_51_645.jpg,0.02348577,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_51_746.jpg, IMG/left_2016_12_01_13_41_51_746.jpg, IMG/right_2016_12_01_13_41_51_746.jpg,0.02348577,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_51_847.jpg, IMG/left_2016_12_01_13_41_51_847.jpg, IMG/right_2016_12_01_13_41_51_847.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_51_948.jpg, IMG/left_2016_12_01_13_41_51_948.jpg, IMG/right_2016_12_01_13_41_51_948.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_52_050.jpg, IMG/left_2016_12_01_13_41_52_050.jpg, IMG/right_2016_12_01_13_41_52_050.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_52_152.jpg, IMG/left_2016_12_01_13_41_52_152.jpg, IMG/right_2016_12_01_13_41_52_152.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_52_253.jpg, IMG/left_2016_12_01_13_41_52_253.jpg, IMG/right_2016_12_01_13_41_52_253.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_52_354.jpg, IMG/left_2016_12_01_13_41_52_354.jpg, IMG/right_2016_12_01_13_41_52_354.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_52_456.jpg, IMG/left_2016_12_01_13_41_52_456.jpg, IMG/right_2016_12_01_13_41_52_456.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_52_557.jpg, IMG/left_2016_12_01_13_41_52_557.jpg, IMG/right_2016_12_01_13_41_52_557.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_52_658.jpg, IMG/left_2016_12_01_13_41_52_658.jpg, IMG/right_2016_12_01_13_41_52_658.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_41_52_765.jpg, IMG/left_2016_12_01_13_41_52_765.jpg, IMG/right_2016_12_01_13_41_52_765.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_41_52_867.jpg, IMG/left_2016_12_01_13_41_52_867.jpg, IMG/right_2016_12_01_13_41_52_867.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_41_52_967.jpg, IMG/left_2016_12_01_13_41_52_967.jpg, IMG/right_2016_12_01_13_41_52_967.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_41_53_068.jpg, IMG/left_2016_12_01_13_41_53_068.jpg, IMG/right_2016_12_01_13_41_53_068.jpg,-0.1452064,0.9855326,0,30.18101
IMG/center_2016_12_01_13_41_53_169.jpg, IMG/left_2016_12_01_13_41_53_169.jpg, IMG/right_2016_12_01_13_41_53_169.jpg,-0.1641951,0.9855326,0,30.18294
IMG/center_2016_12_01_13_41_53_269.jpg, IMG/left_2016_12_01_13_41_53_269.jpg, IMG/right_2016_12_01_13_41_53_269.jpg,-0.2116669,0.9855326,0,30.18143
IMG/center_2016_12_01_13_41_53_371.jpg, IMG/left_2016_12_01_13_41_53_371.jpg, IMG/right_2016_12_01_13_41_53_371.jpg,-0.2116669,0.9855326,0,30.1838
IMG/center_2016_12_01_13_41_53_473.jpg, IMG/left_2016_12_01_13_41_53_473.jpg, IMG/right_2016_12_01_13_41_53_473.jpg,-0.2116669,0.9855326,0,30.1848
IMG/center_2016_12_01_13_41_53_573.jpg, IMG/left_2016_12_01_13_41_53_573.jpg, IMG/right_2016_12_01_13_41_53_573.jpg,0,0.9855326,0,30.18554
IMG/center_2016_12_01_13_41_53_675.jpg, IMG/left_2016_12_01_13_41_53_675.jpg, IMG/right_2016_12_01_13_41_53_675.jpg,0,0.9855326,0,30.18653
IMG/center_2016_12_01_13_41_53_776.jpg, IMG/left_2016_12_01_13_41_53_776.jpg, IMG/right_2016_12_01_13_41_53_776.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_41_53_878.jpg, IMG/left_2016_12_01_13_41_53_878.jpg, IMG/right_2016_12_01_13_41_53_878.jpg,0.0904655,0.9855326,0,30.18461
IMG/center_2016_12_01_13_41_53_980.jpg, IMG/left_2016_12_01_13_41_53_980.jpg, IMG/right_2016_12_01_13_41_53_980.jpg,0.0904655,0.9855326,0,30.18564
IMG/center_2016_12_01_13_41_54_082.jpg, IMG/left_2016_12_01_13_41_54_082.jpg, IMG/right_2016_12_01_13_41_54_082.jpg,0.0904655,0.9855326,0,30.1861
IMG/center_2016_12_01_13_41_54_183.jpg, IMG/left_2016_12_01_13_41_54_183.jpg, IMG/right_2016_12_01_13_41_54_183.jpg,0,0.9855326,0,30.18647
IMG/center_2016_12_01_13_41_54_283.jpg, IMG/left_2016_12_01_13_41_54_283.jpg, IMG/right_2016_12_01_13_41_54_283.jpg,0,0.9855326,0,30.18654
IMG/center_2016_12_01_13_41_54_385.jpg, IMG/left_2016_12_01_13_41_54_385.jpg, IMG/right_2016_12_01_13_41_54_385.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_41_54_486.jpg, IMG/left_2016_12_01_13_41_54_486.jpg, IMG/right_2016_12_01_13_41_54_486.jpg,-0.05975719,0.9855326,0,30.18543
